enrollment_id,user_id,course_id,enrollment_date,enrollment_source
2985,704,138,2025-12-21,organic
2986,1626,182,2026-04-12,ads
2987,1410,3,2025-11-23,organic
2988,1971,140,2026-06-26,ads
2989,1021,48,2026-05-09,promo
2990,234,134,2025-01-13,promo
2991,1529,88,2026-06-06,promo
2992,558,196,2026-06-09,organic
2993,1207,59,2026-06-22,promo
2994,1999,287,2025-09-03,promo
2995,910,55,2026-06-17,promo
2996,1023,211,2026-05-17,organic
2997,1196,109,2025-09-23,organic
2998,582,272,2025-12-25,organic
2999,967,246,2025-11-07,organic
3000,1661,37,2026-04-03,promo
3001,1351,100,2026-02-12,promo
3002,1006,105,2026-05-21,promo
3003,197,66,2026-04-08,organic
3004,364,87,2026-06-18,organic
3005,1989,235,2026-06-19,organic
3006,92,108,2026-05-03,ads
3007,1956,243,2026-04-10,ads
3008,374,103,2025-07-16,ads
3009,1010,238,2026-07-14,ads
3010,1854,12,2026-01-25,organic
3011,1157,173,2026-05-05,organic
3012,475,281,2025-07-16,organic
3013,994,151,2026-05-16,ads
3014,605,261,2026-04-13,ads
3015,146,124,2025-10-18,organic
3016,1226,300,2026-06-18,organic
3017,1691,1,2026-05-09,organic
3018,1377,5,2026-05-07,referral
3019,1230,28,2026-05-20,promo
3020,967,59,2026-04-19,referral
3021,65,273,2026-03-25,ads
3022,1789,203,2024-09-05,organic
3023,291,199,2025-05-10,referral
3024,126,169,2026-05-03,organic
3025,433,176,2026-07-05,promo
3026,1613,21,2026-01-04,referral
3027,999,206,2025-07-02,referral
3028,770,20,2025-07-17,promo
3029,1278,267,2026-07-06,organic
3030,1512,211,2026-05-10,organic
3031,847,79,2025-04-29,ads
3032,522,283,2026-06-25,referral
3033,1112,203,2026-05-12,ads
3034,1569,178,2026-07-16,promo
3035,230,32,2026-06-01,promo
3036,294,247,2026-05-03,referral
3037,1819,269,2026-04-28,referral
3038,214,234,2025-12-30,ads
3039,939,296,2026-05-05,referral
3040,1087,179,2026-05-30,organic
3041,1120,71,2025-11-08,organic
3042,1548,232,2026-01-12,organic
3043,1292,240,2025-12-17,promo
3044,1726,238,2025-11-17,organic
3045,1435,277,2026-07-15,ads
3046,1270,276,2026-01-31,ads
3047,1683,196,2026-04-18,promo
3048,977,250,2026-01-24,organic
3049,715,24,2026-04-08,referral
3050,501,11,2025-06-11,referral
3051,1014,28,2025-05-31,referral
3052,617,245,2026-06-11,ads
3053,1012,249,2026-07-27,ads
3054,728,284,2025-02-10,organic
3055,80,240,2025-08-10,referral
3056,1671,111,2026-05-19,organic
3057,498,24,2026-05-06,organic
3058,1613,229,2026-02-20,ads
3059,1440,88,2026-06-18,ads
3060,573,166,2025-10-11,ads
3061,1595,260,2026-01-30,ads
3062,1153,176,2025-11-17,referral
3063,1463,263,2026-03-31,organic
3064,1703,135,2026-07-03,organic
3065,1241,173,2025-12-08,organic
3066,1007,97,2026-06-28,ads
3067,942,39,2026-04-02,referral
3068,1294,20,2026-04-07,referral
3069,215,275,2026-04-02,organic
3070,316,89,2026-03-03,organic
3071,626,296,2025-03-22,promo
3072,112,71,2026-07-04,referral
3073,860,290,2026-07-07,organic
3074,891,193,2026-01-10,ads
3075,1370,110,2025-06-06,referral
3076,578,97,2026-02-05,organic
3077,1498,284,2025-11-16,ads
3078,1494,127,2026-05-01,referral
3079,1459,136,2025-08-20,ads
3080,1831,3,2025-11-14,organic
3081,1844,101,2026-01-14,organic
3082,896,203,2026-01-29,referral
3083,681,282,2026-06-05,promo
3084,441,264,2026-05-30,ads
3085,699,109,2026-05-14,ads
3086,766,183,2025-10-27,promo
3087,50,146,2026-05-28,referral
3088,263,196,2026-05-22,promo
3089,1760,153,2025-05-29,ads
3090,707,23,2026-05-29,ads
3091,954,103,2024-09-05,promo
3092,482,232,2024-08-26,ads
3093,1507,62,2025-12-08,ads
3094,1454,257,2026-01-03,organic
3095,1098,166,2026-07-25,promo
3096,1387,145,2026-03-18,ads
3097,161,8,2026-06-29,organic
3098,518,206,2026-07-26,ads
3099,551,27,2026-06-15,ads
3100,1881,81,2025-12-22,organic
3101,1698,84,2026-01-18,referral
3102,1785,35,2024-11-05,organic
3103,1392,100,2026-03-18,referral
3104,709,126,2024-01-25,ads
3105,672,67,2025-01-19,promo
3106,1032,60,2025-11-16,referral
3107,1243,167,2026-03-25,ads
3108,1974,295,2026-04-30,organic
3109,1053,104,2026-03-04,ads
3110,1209,214,2025-12-23,ads
3111,988,225,2025-04-04,organic
3112,1238,91,2026-04-19,promo
3113,73,245,2026-07-23,promo
3114,201,292,2025-07-10,organic
3115,94,54,2026-01-19,organic
3116,242,63,2025-05-11,promo
3117,944,274,2025-07-10,ads
3118,1741,104,2025-08-11,referral
3119,680,59,2025-11-28,ads
3120,1394,126,2026-06-16,promo
3121,534,134,2026-07-04,ads
3122,1365,239,2025-06-10,organic
3123,834,118,2025-11-04,referral
3124,1419,26,2026-06-22,organic
3125,1443,23,2025-12-19,organic
3126,1739,242,2026-02-14,referral
3127,49,175,2026-04-12,promo
3128,997,153,2026-02-06,organic
3129,1242,134,2025-08-20,ads
3130,1094,202,2025-07-25,referral
3131,1410,202,2024-10-15,referral
3132,922,199,2025-12-18,organic
3133,1197,78,2026-03-13,ads
3134,641,139,2026-02-09,ads
3135,782,94,2026-02-22,ads
3136,141,136,2026-07-24,referral
3137,431,93,2026-07-16,organic
3138,179,251,2026-06-27,promo
3139,698,36,2026-02-15,ads
3140,1733,78,2026-02-17,referral
3141,1663,233,2026-06-27,ads
3142,377,94,2025-09-06,promo
3143,968,156,2025-11-30,organic
3144,1409,281,2026-03-13,organic
3145,1106,177,2026-07-01,promo
3146,859,192,2026-07-07,referral
3147,1262,227,2025-07-01,organic
3148,483,110,2025-10-27,ads
3149,96,223,2025-09-17,promo
3150,1765,274,2025-04-10,ads
3151,1694,266,2026-05-31,referral
3152,605,220,2026-02-05,promo
3153,390,90,2026-05-24,promo
3154,1271,264,2026-06-10,promo
3155,1494,257,2026-06-24,ads
3156,1685,234,2025-07-11,referral
3157,1698,199,2025-11-28,organic
3158,1683,205,2026-04-19,ads
3159,194,215,2025-10-23,organic
3160,357,19,2026-02-28,referral
3161,1229,165,2026-07-01,referral
3162,1751,252,2026-04-29,referral
3163,1426,24,2025-06-24,promo
3164,1111,26,2025-11-21,organic
3165,1048,226,2026-04-17,referral
3166,1597,92,2025-11-30,referral
3167,500,221,2026-02-03,referral
3168,1243,8,2026-07-16,ads
3169,127,80,2026-04-05,organic
3170,1012,300,2026-03-14,referral
3171,70,278,2026-03-15,ads
3172,924,194,2024-10-04,promo
3173,1169,50,2025-05-27,organic
3174,137,16,2026-06-18,promo
3175,964,178,2026-06-15,promo
3176,1451,34,2026-03-25,referral
3177,1327,92,2025-08-15,ads
3178,1243,288,2026-07-30,organic
3179,418,237,2025-05-29,organic
3180,1214,165,2026-07-17,organic
3181,1131,141,2026-01-19,organic
3182,1152,16,2025-09-28,ads
3183,856,69,2025-09-15,promo
3184,1804,120,2026-07-03,referral
3185,1340,200,2026-07-14,ads
3186,676,69,2025-12-15,referral
3187,1804,40,2026-04-09,organic
3188,843,123,2026-07-05,ads
3189,179,216,2026-06-30,promo
3190,1763,150,2025-10-28,promo
3191,389,32,2026-07-16,promo
3192,1360,252,2026-04-05,referral
3193,1187,139,2026-06-30,ads
3194,787,90,2026-07-29,promo
3195,826,117,2025-07-29,promo
3196,306,256,2025-03-17,referral
3197,1149,118,2025-02-26,referral
3198,23,213,2025-04-09,organic
3199,1861,49,2026-07-18,organic
3200,1384,185,2026-01-16,organic
3201,1672,105,2025-03-07,ads
3202,525,102,2025-11-22,promo
3203,1466,74,2026-05-03,promo
3204,1775,204,2026-06-04,referral
3205,491,69,2025-09-10,ads
3206,1943,242,2026-02-18,promo
3207,976,193,2026-03-19,organic
3208,1474,121,2026-03-05,promo
3209,122,280,2026-06-17,ads
3210,1297,58,2025-09-24,organic
3211,193,215,2026-01-12,ads
3212,530,119,2025-07-30,referral
3213,1682,26,2026-06-02,organic
3214,558,15,2025-12-29,ads
3215,103,300,2026-06-08,organic
3216,195,33,2026-07-05,organic
3217,1623,65,2026-06-24,referral
3218,1429,65,2026-05-06,organic
3219,1930,77,2025-11-15,organic
3220,643,255,2025-04-26,organic
3221,386,156,2025-04-22,referral
3222,1117,58,2026-06-29,organic
3223,654,12,2026-03-01,promo
3224,157,49,2026-03-20,ads
3225,186,56,2026-03-25,organic
3226,1952,143,2025-12-30,organic
3227,1683,228,2026-02-28,referral
3228,341,64,2025-08-17,promo
3229,972,245,2026-07-28,ads
3230,430,84,2025-09-10,organic
3231,907,178,2026-07-08,organic
3232,2000,171,2026-03-03,referral
3233,1555,154,2025-12-18,promo
3234,443,175,2026-01-05,ads
3235,1627,26,2026-06-01,organic
3236,305,117,2025-09-14,promo
3237,757,294,2026-06-16,promo
3238,1677,160,2026-05-08,organic
3239,403,241,2026-05-18,organic
3240,1358,207,2024-12-06,ads
3241,67,120,2026-07-22,organic
3242,1715,123,2026-02-21,ads
3243,1182,36,2026-06-26,referral
3244,108,108,2026-07-21,organic
3245,391,255,2026-06-16,organic
3246,808,207,2026-05-08,ads
3247,80,160,2026-04-25,referral
3248,1295,243,2026-06-25,organic
3249,1823,95,2026-05-31,referral
3250,990,86,2026-05-17,referral
3251,1003,152,2024-03-23,referral
3252,1903,275,2025-01-03,promo
3253,386,271,2025-11-13,promo
3254,1436,74,2026-06-20,ads
3255,1861,91,2025-10-26,ads
3256,1533,218,2024-07-29,promo
3257,246,1,2025-12-31,ads
3258,1698,233,2026-03-25,referral
3259,1407,90,2026-06-08,promo
3260,1616,284,2026-05-15,referral
3261,1415,156,2026-07-27,referral
3262,1378,221,2025-09-29,ads
3263,570,96,2025-06-13,organic
3264,515,269,2025-12-25,ads
3265,1458,112,2026-01-21,organic
3266,914,175,2026-04-05,promo
3267,256,172,2026-07-16,ads
3268,895,56,2026-04-03,promo
3269,1839,291,2026-06-29,referral
3270,1988,192,2026-04-08,organic
3271,1693,264,2025-12-27,promo
3272,1581,190,2025-04-14,organic
3273,646,54,2026-06-28,referral
3274,1105,99,2025-09-03,organic
3275,1611,106,2026-07-16,promo
3276,1715,206,2026-06-06,referral
3277,324,175,2026-07-20,ads
3278,1351,171,2025-09-22,promo
3279,1130,20,2025-08-27,promo
3280,1904,17,2025-05-27,organic
3281,868,224,2025-06-20,ads
3282,1135,85,2024-10-29,referral
3283,1194,11,2024-07-16,promo
3284,524,111,2025-09-25,referral
3285,1269,211,2026-06-11,ads
3286,429,70,2024-07-15,referral
3287,183,131,2026-07-17,promo
3288,1979,284,2026-05-14,referral
3289,1652,244,2025-11-15,promo
3290,759,298,2026-06-24,ads
3291,974,25,2025-04-25,organic
3292,124,265,2026-07-12,ads
3293,424,28,2026-04-05,referral
3294,611,227,2026-07-21,ads
3295,1205,125,2026-01-14,organic
3296,159,275,2025-11-12,ads
3297,515,198,2026-04-23,ads
3298,434,236,2026-05-26,promo
3299,968,133,2026-06-09,promo
3300,70,137,2026-02-20,referral
3301,1202,98,2026-01-05,referral
3302,1860,123,2026-04-16,promo
3303,1398,276,2026-05-20,referral
3304,1299,102,2026-05-28,promo
3305,1143,94,2026-07-20,referral
3306,531,72,2026-02-24,promo
3307,1650,284,2024-01-21,ads
3308,1535,168,2026-02-11,referral
3309,758,283,2026-04-24,ads
3310,355,18,2026-06-18,promo
3311,1904,195,2026-05-03,organic
3312,1696,189,2026-02-11,referral
3313,260,57,2026-03-19,referral
3314,103,175,2026-04-23,organic
3315,114,155,2025-11-21,ads
3316,357,186,2026-04-22,ads
3317,1912,23,2026-05-27,referral
3318,104,296,2025-06-01,organic
3319,1353,248,2025-12-31,ads
3320,1685,119,2026-07-24,referral
3321,762,18,2026-04-11,ads
3322,1766,289,2026-06-21,referral
3323,1521,9,2025-11-18,referral
3324,1940,150,2025-06-22,organic
3325,1801,106,2024-02-17,referral
3326,306,172,2026-06-18,ads
3327,1870,141,2026-03-30,promo
3328,563,225,2026-04-27,promo
3329,1073,235,2026-06-16,promo
3330,392,81,2025-09-30,organic
3331,1568,39,2026-07-15,organic
3332,1801,233,2025-11-01,referral
3333,910,95,2025-08-11,referral
3334,1372,242,2025-01-19,organic
3335,1233,291,2025-02-02,organic
3336,1785,75,2026-03-29,ads
3337,1733,34,2025-11-28,referral
3338,1239,14,2024-10-22,organic
3339,1650,297,2025-10-10,organic
3340,990,183,2026-01-30,promo
3341,740,202,2026-03-05,organic
3342,1995,53,2026-04-18,organic
3343,54,89,2026-03-28,organic
3344,1664,68,2025-05-08,ads
3345,934,207,2026-03-04,ads
3346,694,149,2026-06-03,organic
3347,1329,284,2025-03-06,organic
3348,1466,262,2026-07-13,promo
3349,1989,60,2025-04-22,referral
3350,666,122,2024-04-16,referral
3351,1749,23,2026-04-23,ads
3352,1701,224,2026-03-19,ads
3353,957,128,2025-12-19,organic
3354,1125,161,2026-05-23,promo
3355,1142,224,2025-03-16,promo
3356,156,250,2026-02-21,organic
3357,1612,95,2026-04-24,ads
3358,570,239,2025-05-24,referral
3359,1890,248,2026-07-28,promo
3360,1611,136,2026-06-27,referral
3361,1690,43,2024-12-23,referral
3362,888,226,2025-07-07,organic
3363,571,86,2025-06-06,promo
3364,805,246,2026-04-23,organic
3365,326,75,2024-11-22,organic
3366,1082,111,2024-08-21,promo
3367,1094,270,2025-09-21,promo
3368,239,269,2026-05-18,ads
3369,429,281,2026-07-17,referral
3370,1241,112,2024-06-13,referral
3371,1453,180,2026-02-17,organic
3372,185,236,2025-10-31,organic
3373,1335,279,2025-02-27,promo
3374,1781,32,2025-11-20,ads
3375,643,170,2025-10-30,organic
3376,722,94,2026-03-27,organic
3377,841,291,2026-01-12,referral
3378,71,210,2025-04-10,organic
3379,456,1,2025-12-12,referral
3380,596,295,2025-12-03,promo
3381,907,228,2024-06-05,promo
3382,1349,23,2026-04-02,referral
3383,1635,108,2026-07-22,referral
3384,1893,126,2026-02-11,ads
3385,1325,88,2026-01-19,referral
3386,910,86,2025-07-29,organic
3387,732,226,2025-10-30,ads
3388,418,278,2026-03-12,referral
3389,425,290,2025-09-08,organic
3390,137,166,2026-07-19,ads
3391,236,287,2026-03-19,organic
3392,738,45,2026-04-20,ads
3393,457,205,2025-12-18,promo
3394,1528,215,2026-07-30,promo
3395,1745,229,2025-07-19,ads
3396,16,76,2025-06-18,organic
3397,483,44,2026-06-01,referral
3398,1570,172,2026-07-27,referral
3399,1193,209,2026-03-20,organic
3400,242,190,2023-12-31,promo
3401,1831,270,2025-05-17,organic
3402,875,7,2025-08-29,organic
3403,21,76,2024-10-22,organic
3404,159,90,2026-07-28,ads
3405,798,193,2026-07-24,referral
3406,1126,80,2026-06-21,promo
3407,145,258,2025-01-29,referral
3408,534,81,2026-07-19,organic
3409,1436,220,2026-07-23,promo
3410,1111,174,2025-12-20,organic
3411,102,15,2025-11-26,organic
3412,151,189,2026-05-22,referral
3413,511,24,2026-01-04,referral
3414,829,156,2025-08-11,promo
3415,1,220,2025-10-14,organic
3416,324,287,2026-03-08,promo
3417,822,119,2026-04-28,ads
3418,1600,12,2024-11-19,organic
3419,1775,36,2025-12-15,referral
3420,1832,265,2026-06-28,organic
3421,1066,235,2026-07-14,organic
3422,569,137,2026-02-16,referral
3423,1655,197,2026-03-23,organic
3424,420,121,2026-07-05,promo
3425,1498,266,2026-06-03,referral
3426,270,28,2025-11-29,promo
3427,315,175,2026-04-15,referral
3428,739,117,2026-03-11,referral
3429,407,291,2025-04-04,promo
3430,890,100,2026-06-20,referral
3431,171,127,2026-02-07,referral
3432,1737,283,2025-04-22,promo
3433,750,146,2026-05-20,organic
3434,19,110,2026-07-02,referral
3435,1510,35,2026-04-22,ads
3436,775,31,2025-04-08,organic
3437,1800,252,2025-08-24,organic
3438,1763,95,2026-06-09,organic
3439,1673,267,2026-07-20,ads
3440,345,207,2025-12-23,ads
3441,1752,170,2026-07-26,organic
3442,477,263,2025-03-23,organic
3443,1906,59,2026-06-15,ads
3444,1565,123,2026-03-03,ads
3445,772,74,2025-05-05,organic
3446,539,66,2026-03-12,organic
3447,1789,12,2024-10-28,ads
3448,191,240,2025-04-04,ads
3449,968,54,2025-10-16,ads
3450,919,45,2026-06-17,referral
3451,1077,299,2025-10-08,organic
3452,375,32,2026-07-11,promo
3453,1904,55,2026-05-10,ads
3454,382,2,2026-07-09,referral
3455,275,187,2025-11-26,promo
3456,846,31,2026-04-20,promo
3457,1542,220,2025-10-10,promo
3458,1268,58,2025-10-14,referral
3459,375,286,2026-04-18,referral
3460,806,12,2025-03-02,referral
3461,928,169,2026-04-26,promo
3462,95,208,2026-03-18,organic
3463,947,216,2025-05-28,organic
3464,290,181,2025-08-06,ads
3465,1392,246,2025-09-18,ads
3466,994,291,2026-06-01,ads
3467,706,59,2026-07-16,ads
3468,1420,82,2026-03-01,promo
3469,1237,191,2024-09-05,referral
3470,1785,277,2026-07-07,referral
3471,1882,233,2026-07-30,organic
3472,1158,286,2026-06-24,promo
3473,871,253,2025-07-02,promo
3474,1189,92,2026-02-18,referral
3475,1460,283,2025-03-27,organic
3476,1244,88,2025-07-24,organic
3477,267,166,2026-03-24,ads
3478,1212,43,2025-09-02,promo
3479,1087,104,2026-06-17,ads
3480,1657,265,2026-07-17,referral
3481,1090,55,2026-07-26,referral
3482,1584,270,2025-02-19,promo
3483,104,33,2025-07-23,ads
3484,1301,44,2026-03-09,promo
3485,1852,283,2026-05-11,referral
3486,1540,187,2025-12-07,organic
3487,666,140,2026-01-08,ads
3488,1839,294,2026-04-13,referral
3489,587,260,2025-12-29,promo
3490,156,273,2026-06-12,organic
3491,1771,85,2026-07-12,promo
3492,442,228,2026-06-25,promo
3493,1666,254,2026-05-27,promo
3494,1611,19,2026-07-26,promo
3495,838,231,2025-06-10,referral
3496,870,25,2025-08-25,referral
3497,1553,169,2026-05-26,organic
3498,155,270,2025-07-12,organic
3499,1746,182,2024-11-22,organic
3500,363,29,2025-03-11,organic
3501,605,244,2026-03-02,organic
3502,869,80,2026-05-16,ads
3503,134,165,2025-06-20,organic
3504,658,148,2026-02-18,referral
3505,156,218,2026-07-20,promo
3506,971,250,2025-05-22,organic
3507,1012,112,2025-11-28,ads
3508,122,13,2025-05-27,referral
3509,43,196,2026-06-27,promo
3510,406,123,2024-12-26,organic
3511,1291,157,2025-05-01,promo
3512,1062,180,2025-12-01,organic
3513,1482,77,2026-02-19,organic
3514,710,11,2024-08-28,ads
3515,1352,270,2025-01-24,ads
3516,1535,237,2025-10-30,ads
3517,460,97,2026-05-04,promo
3518,1879,17,2025-11-25,promo
3519,908,114,2026-06-12,organic
3520,917,187,2025-12-12,referral
3521,1448,294,2025-11-30,referral
3522,1449,48,2026-07-21,ads
3523,805,34,2026-04-20,referral
3524,102,56,2025-09-21,ads
3525,1935,35,2024-11-13,referral
3526,587,20,2025-08-28,promo
3527,1913,85,2024-05-17,organic
3528,655,114,2025-10-07,promo
3529,489,163,2026-04-11,ads
3530,1290,174,2026-01-18,referral
3531,872,150,2026-05-17,promo
3532,1930,178,2026-06-14,ads
3533,1285,292,2025-09-25,organic
3534,1242,156,2025-03-18,promo
3535,1101,142,2025-01-31,promo
3536,71,57,2025-08-31,ads
3537,1797,235,2026-07-04,promo
3538,1721,5,2026-01-28,organic
3539,294,167,2026-07-30,promo
3540,1516,171,2025-05-15,ads
3541,1106,54,2026-01-26,referral
3542,961,220,2026-05-14,referral
3543,1468,129,2025-10-17,promo
3544,1218,160,2026-07-03,organic
3545,1677,97,2026-07-08,referral
3546,545,23,2026-03-03,ads
3547,1690,218,2026-03-07,ads
3548,1488,274,2026-04-13,organic
3549,1577,246,2026-04-02,promo
3550,542,222,2025-07-17,organic
3551,718,167,2025-07-24,ads
3552,1153,159,2026-07-14,organic
3553,337,278,2026-06-06,organic
3554,962,8,2026-05-20,referral
3555,147,76,2025-09-14,promo
3556,102,243,2026-02-23,promo
3557,371,253,2026-01-30,organic
3558,859,130,2026-06-26,promo
3559,487,80,2026-05-28,promo
3560,662,277,2026-07-04,ads
3561,540,29,2025-10-10,promo
3562,57,39,2026-04-15,organic
3563,1461,262,2025-07-05,promo
3564,207,42,2026-07-28,organic
3565,869,119,2026-07-12,referral
3566,1738,151,2026-07-25,organic
3567,487,274,2026-04-13,ads
3568,819,152,2026-02-15,organic
3569,576,263,2026-04-26,referral
3570,1431,42,2026-06-14,organic
3571,1464,128,2025-11-15,ads
3572,1141,135,2025-11-06,organic
3573,1587,204,2026-07-22,organic
3574,1044,48,2026-07-12,ads
3575,860,43,2026-07-22,promo
3576,1308,246,2026-04-22,referral
3577,357,65,2026-04-28,referral
3578,1098,26,2026-04-29,organic
3579,452,233,2024-09-23,referral
3580,774,101,2026-04-03,ads
3581,439,300,2026-06-29,ads
3582,1202,175,2026-07-10,promo
3583,684,55,2026-05-15,organic
3584,220,211,2024-10-25,ads
3585,1470,267,2026-07-26,organic
3586,387,241,2025-01-22,organic
3587,1343,169,2026-05-09,referral
3588,569,93,2026-02-05,promo
3589,222,69,2025-06-25,ads
3590,835,181,2025-04-15,promo
3591,334,16,2026-05-23,organic
3592,76,192,2026-05-07,ads
3593,468,33,2026-07-19,promo
3594,354,293,2026-01-30,ads
3595,1525,115,2026-07-11,promo
3596,1862,60,2025-10-20,referral
3597,556,192,2026-01-26,referral
3598,557,284,2026-02-15,referral
3599,729,210,2025-09-28,organic
3600,701,62,2025-05-02,organic
3601,1234,185,2025-04-20,promo
3602,92,209,2025-12-10,promo
3603,1819,213,2026-05-22,ads
3604,1710,231,2025-04-13,promo
3605,1106,119,2026-03-09,organic
3606,1253,262,2026-06-29,organic
3607,1324,15,2026-05-29,promo
3608,1553,86,2025-04-04,promo
3609,1718,172,2026-06-25,referral
3610,83,98,2025-12-19,promo
3611,1229,31,2026-07-23,promo
3612,59,167,2025-06-08,promo
3613,1961,1,2025-11-10,promo
3614,39,284,2024-05-31,organic
3615,389,45,2026-06-18,referral
3616,1432,248,2024-07-09,organic
3617,1280,188,2026-07-08,referral
3618,396,43,2026-07-13,referral
3619,1400,77,2026-07-04,ads
3620,1278,88,2026-05-13,referral
3621,1255,14,2026-05-21,promo
3622,1687,230,2025-08-29,promo
3623,837,82,2025-12-14,organic
3624,1563,248,2026-05-14,organic
3625,1113,6,2025-12-17,ads
3626,1106,36,2026-04-19,referral
3627,971,168,2026-01-29,promo
3628,826,240,2025-12-09,organic
3629,618,138,2026-07-12,promo
3630,641,213,2024-04-12,organic
3631,956,227,2026-04-25,promo
3632,1440,206,2025-07-27,organic
3633,1769,188,2025-07-23,promo
3634,1091,59,2026-04-15,organic
3635,834,101,2025-06-08,referral
3636,1551,270,2025-05-20,promo
3637,1765,102,2025-03-25,promo
3638,1529,246,2026-05-26,promo
3639,1674,224,2025-06-13,promo
3640,1047,212,2026-07-02,ads
3641,1775,185,2025-08-30,ads
3642,1665,112,2024-10-24,referral
3643,740,62,2025-09-08,promo
