enrollment_id,user_id,course_id,enrollment_date,enrollment_source,date_anomaly_flag,is_retake
2856,1537,248,2026-04-20,referral,none,False
2857,134,30,2024-09-01,promo,none,False
2858,1021,88,2026-06-11,referral,none,False
2859,927,24,2025-04-02,promo,none,False
2860,228,222,2025-09-19,organic,none,False
2861,920,253,2025-09-08,promo,none,False
2862,134,235,2026-06-20,referral,none,False
2863,1181,55,2026-04-29,referral,none,False
2864,1499,272,2026-06-03,referral,none,False
2865,1599,99,2025-07-01,referral,none,False
2866,1648,249,2026-03-27,organic,none,False
2867,1602,190,2025-11-14,organic,none,False
2868,1527,53,2026-05-08,ads,none,False
2869,431,249,2026-05-22,referral,none,False
2870,297,211,2026-05-10,referral,none,False
2871,491,6,2025-11-07,referral,none,False
2872,1343,198,2025-12-24,referral,none,False
2873,649,147,2025-01-03,ads,none,False
2874,1810,289,2026-07-13,referral,none,False
2875,513,92,2025-11-10,promo,none,False
2876,1546,138,2026-02-17,promo,none,False
2877,497,202,2025-01-31,organic,none,False
2878,921,108,2024-11-30,organic,none,False
2879,499,112,2025-02-26,promo,none,False
2880,1161,152,2024-09-04,promo,none,False
2881,1306,68,2026-04-22,promo,none,False
2882,1717,23,2025-12-11,ads,none,False
2883,1379,7,2026-02-26,referral,none,False
2884,1983,11,2026-03-19,ads,none,False
2885,1667,85,2025-11-22,organic,none,False
2886,28,78,2025-12-06,ads,none,False
2887,1428,221,2026-03-30,ads,none,False
2888,767,194,2026-03-23,promo,none,False
2889,171,138,2026-02-06,promo,none,False
2890,985,112,2025-03-04,referral,none,False
2891,550,109,2026-05-03,promo,none,False
2892,532,267,2026-07-10,ads,none,False
2893,582,184,2026-01-17,promo,none,False
2894,1096,145,2026-06-06,organic,enrollment_before_registration,False
2895,174,3,2026-07-04,promo,none,False
2896,612,160,2025-08-06,ads,none,False
2897,710,33,2026-05-10,promo,none,False
2898,1855,136,2025-11-03,organic,none,False
2899,293,8,2026-04-12,ads,none,False
2900,1597,217,2025-05-18,referral,none,False
2901,99,295,2026-05-04,organic,none,False
2902,951,81,2025-11-05,organic,none,False
2903,714,131,2026-05-11,organic,none,False
2904,446,180,2025-12-27,ads,none,False
2905,1036,230,2026-06-24,promo,none,False
2906,1038,81,2026-03-06,organic,none,False
2907,410,175,2025-10-06,referral,none,False
2908,1497,198,2026-04-01,referral,none,False
2909,1695,244,2025-03-21,promo,none,False
2910,1150,290,2024-11-04,organic,none,False
2911,1275,75,2025-06-25,ads,none,False
2912,171,93,2025-07-18,promo,none,False
2913,611,215,2026-06-23,referral,none,False
2914,1769,237,2026-02-12,promo,none,False
2915,68,246,2026-01-04,referral,none,False
2916,391,294,2026-02-20,promo,enrollment_before_registration,False
2917,641,97,2025-10-06,referral,none,False
2918,1228,264,2026-05-08,promo,none,False
2919,1385,138,2026-07-27,referral,none,False
2920,1922,89,2026-04-23,organic,none,False
2921,1035,257,2026-04-19,organic,none,False
2922,1679,249,2026-04-07,organic,none,False
2923,176,261,2025-12-06,organic,none,False
2924,1124,29,2025-03-11,ads,none,False
2925,752,174,2026-07-07,ads,none,False
2926,497,165,2025-01-21,ads,none,False
2927,515,85,2026-01-23,referral,none,False
2928,300,276,2026-04-12,organic,enrollment_before_registration,False
2929,219,268,2025-03-09,ads,none,False
2930,511,63,2026-01-03,referral,enrollment_before_registration,False
2931,1749,103,2026-03-16,promo,none,False
2932,333,119,2026-02-12,referral,none,False
2933,1272,208,2025-12-20,referral,none,False
2934,738,61,2025-08-24,referral,none,False
2935,425,98,2025-07-06,referral,none,False
2936,1880,32,2026-02-22,referral,none,False
2937,949,36,2024-12-17,referral,none,False
2938,1114,202,2024-10-01,ads,none,False
2939,761,46,2026-07-15,organic,none,False
2940,94,1,2026-05-30,promo,none,False
2941,1966,171,2026-06-27,referral,none,False
2942,1921,10,2025-08-28,organic,none,False
2943,540,193,2026-03-28,ads,none,False
2944,1934,30,2025-11-24,promo,none,False
2945,353,28,2025-06-10,ads,none,False
2946,615,14,2025-07-03,organic,none,False
2947,505,19,2024-05-31,organic,none,False
2948,831,108,2025-07-21,referral,none,False
2949,1213,144,2025-02-11,promo,none,False
2950,1601,188,2025-05-06,organic,none,False
2951,715,161,2026-04-24,promo,none,False
2952,791,167,2026-01-18,ads,none,False
2953,273,69,2026-06-05,referral,none,False
2954,1440,32,2025-06-19,ads,none,False
2955,710,201,2025-10-20,ads,none,False
2956,1517,279,2025-07-19,promo,none,False
2957,740,205,2026-05-01,organic,none,False
2958,1194,30,2025-09-15,referral,none,False
2959,563,74,2026-04-19,referral,none,False
2960,32,251,2026-03-07,ads,none,False
2961,119,28,2025-07-30,promo,none,False
2962,1455,191,2026-06-25,ads,none,False
2963,74,230,2026-03-21,organic,none,False
2964,1318,47,2025-11-15,referral,none,False
2965,5,197,2026-06-09,ads,none,False
2966,912,296,2025-10-03,promo,none,False
2967,378,118,2026-03-04,referral,none,False
2968,1081,223,2026-07-18,ads,none,False
2969,1430,4,2025-04-22,promo,none,False
2970,754,219,2025-10-31,organic,none,False
2971,1307,65,2025-05-04,organic,none,False
2972,231,232,2026-06-16,ads,none,False
2973,1693,158,2026-04-12,referral,none,False
2974,227,108,2025-12-31,promo,none,False
2975,718,283,2025-04-11,referral,none,False
2976,1064,290,2026-05-03,promo,none,False
2977,1900,232,2025-02-09,promo,none,False
2978,901,21,2025-07-30,promo,none,False
2979,1559,172,2026-06-21,ads,none,False
2980,69,185,2025-04-26,promo,none,False
2981,1168,225,2026-07-14,promo,none,False
2982,1007,248,2026-05-30,promo,enrollment_before_registration,False
2983,1581,128,2025-10-18,organic,none,False
2984,1937,67,2026-05-10,promo,none,False
2985,704,138,2025-12-21,organic,none,False
2986,1626,182,2026-04-12,ads,none,False
2987,1410,3,2025-11-23,organic,none,False
2988,1971,140,2026-06-26,ads,none,False
2989,1021,48,2026-05-09,promo,none,False
2990,234,134,2025-01-13,promo,none,False
2991,1529,88,2026-06-06,promo,none,False
2992,558,196,2026-06-09,organic,none,False
2993,1207,59,2026-06-22,promo,none,False
2994,1999,287,2025-09-03,promo,none,False
2995,910,55,2026-06-17,promo,none,False
2996,1023,211,2026-05-17,organic,none,False
2997,1196,109,2025-09-23,organic,none,False
2998,582,272,2025-12-25,organic,none,False
2999,967,246,2025-11-07,organic,none,False
3000,1661,37,2026-04-03,promo,enrollment_before_registration,False
3001,1351,100,2026-02-12,promo,none,False
3002,1006,105,2026-05-21,promo,none,False
3003,197,66,2026-04-08,organic,none,False
3004,364,87,2026-06-18,organic,none,False
3005,1989,235,2026-06-19,organic,none,False
3006,92,108,2026-05-03,ads,none,False
3007,1956,243,2026-04-10,ads,none,False
3008,374,103,2025-07-16,ads,none,False
3009,1010,238,2026-07-14,ads,none,False
3010,1854,12,2026-01-25,organic,none,False
3011,1157,173,2026-05-05,organic,none,False
3012,475,281,2025-07-16,organic,none,False
3013,994,151,2026-05-16,ads,none,False
3014,605,261,2026-04-13,ads,none,False
3015,146,124,2025-10-18,organic,none,False
3016,1226,300,2026-06-18,organic,none,False
3017,1691,1,2026-05-09,organic,enrollment_before_registration,False
3018,1377,5,2026-05-07,referral,none,False
3019,1230,28,2026-05-20,promo,none,False
3020,967,59,2026-04-19,referral,none,False
3021,65,273,2026-03-25,ads,none,False
3022,1789,203,2024-09-05,organic,none,False
3023,291,199,2025-05-10,referral,none,False
3024,126,169,2026-05-03,organic,none,False
3025,433,176,2026-07-05,promo,none,False
3026,1613,21,2026-01-04,referral,none,False
3027,999,206,2025-07-02,referral,none,False
3028,770,20,2025-07-17,promo,none,False
3029,1278,267,2026-07-06,organic,none,False
3030,1512,211,2026-05-10,organic,none,False
3031,847,79,2025-04-29,ads,none,False
3032,522,283,2026-06-25,referral,none,False
3033,1112,203,2026-05-12,ads,none,False
3034,1569,178,2026-07-16,promo,none,False
3035,230,32,2026-06-01,promo,none,False
3036,294,247,2026-05-03,referral,none,False
3037,1819,269,2026-04-28,referral,none,False
3038,214,234,2025-12-30,ads,none,False
3039,939,296,2026-05-05,referral,none,False
3040,1087,179,2026-05-30,organic,none,False
3041,1120,71,2025-11-08,organic,none,False
3042,1548,232,2026-01-12,organic,none,False
3043,1292,240,2025-12-17,promo,none,False
3044,1726,238,2025-11-17,organic,none,False
3045,1435,277,2026-07-15,ads,none,False
3046,1270,276,2026-01-31,ads,none,False
3047,1683,196,2026-04-18,promo,none,False
3048,977,250,2026-01-24,organic,none,False
3049,715,24,2026-04-08,referral,none,False
3050,501,11,2025-06-11,referral,none,False
3051,1014,28,2025-05-31,referral,none,False
3052,617,245,2026-06-11,ads,none,False
3053,1012,249,2026-07-27,ads,none,False
3054,728,284,2025-02-10,organic,none,False
3055,80,240,2025-08-10,referral,none,False
3056,1671,111,2026-05-19,organic,none,False
3057,498,24,2026-05-06,organic,none,False
3058,1613,229,2026-02-20,ads,none,False
3059,1440,88,2026-06-18,ads,none,False
3060,573,166,2025-10-11,ads,none,False
3061,1595,260,2026-01-30,ads,none,False
3062,1153,176,2025-11-17,referral,none,False
3063,1463,263,2026-03-31,organic,none,False
3064,1703,135,2026-07-03,organic,none,False
3065,1241,173,2025-12-08,organic,none,False
3066,1007,97,2026-06-28,ads,enrollment_before_registration,False
3067,942,39,2026-04-02,referral,none,False
3068,1294,20,2026-04-07,referral,none,False
3069,215,275,2026-04-02,organic,none,False
3070,316,89,2026-03-03,organic,none,False
3071,626,296,2025-03-22,promo,none,False
3072,112,71,2026-07-04,referral,none,False
3073,860,290,2026-07-07,organic,none,False
3074,891,193,2026-01-10,ads,none,False
3075,1370,110,2025-06-06,referral,none,False
3076,578,97,2026-02-05,organic,none,False
3077,1498,284,2025-11-16,ads,none,False
3078,1494,127,2026-05-01,referral,none,False
3079,1459,136,2025-08-20,ads,none,False
3080,1831,3,2025-11-14,organic,none,False
3081,1844,101,2026-01-14,organic,none,False
3082,896,203,2026-01-29,referral,none,False
3083,681,282,2026-06-05,promo,none,False
3084,441,264,2026-05-30,ads,none,False
3085,699,109,2026-05-14,ads,none,False
3086,766,183,2025-10-27,promo,none,False
3087,50,146,2026-05-28,referral,none,False
3088,263,196,2026-05-22,promo,none,False
3089,1760,153,2025-05-29,ads,none,False
3090,707,23,2026-05-29,ads,none,False
3091,954,103,2024-09-05,promo,none,False
3092,482,232,2024-08-26,ads,none,False
3093,1507,62,2025-12-08,ads,none,False
3094,1454,257,2026-01-03,organic,enrollment_before_registration;enrollment_before_publish,False
3095,1098,166,2026-07-25,promo,none,False
3096,1387,145,2026-03-18,ads,none,False
3097,161,8,2026-06-29,organic,enrollment_before_registration,False
3098,518,206,2026-07-26,ads,none,False
3099,551,27,2026-06-15,ads,none,False
3100,1881,81,2025-12-22,organic,none,False
3101,1698,84,2026-01-18,referral,none,False
3102,1785,35,2024-11-05,organic,none,False
3103,1392,100,2026-03-18,referral,none,False
3104,709,126,2024-01-25,ads,none,False
3105,672,67,2025-01-19,promo,none,False
3106,1032,60,2025-11-16,referral,none,False
3107,1243,167,2026-03-25,ads,none,False
3108,1974,295,2026-04-30,organic,none,False
3109,1053,104,2026-03-04,ads,none,False
3110,1209,214,2025-12-23,ads,none,False
3111,988,225,2025-04-04,organic,none,False
3112,1238,91,2026-04-19,promo,none,False
3113,73,245,2026-07-23,promo,none,False
3114,201,292,2025-07-10,organic,none,False
3115,94,54,2026-01-19,organic,none,False
3116,242,63,2025-05-11,promo,none,False
3117,944,274,2025-07-10,ads,none,False
3118,1741,104,2025-08-11,referral,none,False
3119,680,59,2025-11-28,ads,none,False
3120,1394,126,2026-06-16,promo,enrollment_before_registration,False
3121,534,134,2026-07-04,ads,none,False
3122,1365,239,2025-06-10,organic,none,False
3123,834,118,2025-11-04,referral,none,False
3124,1419,26,2026-06-22,organic,none,False
3125,1443,23,2025-12-19,organic,none,False
3126,1739,242,2026-02-14,referral,none,False
3127,49,175,2026-04-12,promo,none,False
3128,997,153,2026-02-06,organic,none,False
3129,1242,134,2025-08-20,ads,none,False
3130,1094,202,2025-07-25,referral,none,False
3131,1410,202,2024-10-15,referral,none,False
3132,922,199,2025-12-18,organic,none,False
3133,1197,78,2026-03-13,ads,none,False
3134,641,139,2026-02-09,ads,none,False
3135,782,94,2026-02-22,ads,none,False
3136,141,136,2026-07-24,referral,none,False
3137,431,93,2026-07-16,organic,none,False
3138,179,251,2026-06-27,promo,none,False
3139,698,36,2026-02-15,ads,none,False
3140,1733,78,2026-02-17,referral,none,False
3141,1663,233,2026-06-27,ads,none,False
3142,377,94,2025-09-06,promo,none,False
3143,968,156,2025-11-30,organic,none,False
3144,1409,281,2026-03-13,organic,none,False
3145,1106,177,2026-07-01,promo,enrollment_before_registration,False
3146,859,192,2026-07-07,referral,none,False
3147,1262,227,2025-07-01,organic,none,False
3148,483,110,2025-10-27,ads,none,False
3149,96,223,2025-09-17,promo,none,False
3150,1765,274,2025-04-10,ads,none,False
3151,1694,266,2026-05-31,referral,none,False
3152,605,220,2026-02-05,promo,none,False
3153,390,90,2026-05-24,promo,none,False
3154,1271,264,2026-06-10,promo,none,False
3155,1494,257,2026-06-24,ads,none,False
3156,1685,234,2025-07-11,referral,none,False
3157,1698,199,2025-11-28,organic,none,False
3158,1683,205,2026-04-19,ads,none,False
3159,194,215,2025-10-23,organic,none,False
3160,357,19,2026-02-28,referral,none,False
3161,1229,165,2026-07-01,referral,none,False
3162,1751,252,2026-04-29,referral,none,False
3163,1426,24,2025-06-24,promo,none,False
3164,1111,26,2025-11-21,organic,none,False
3165,1048,226,2026-04-17,referral,none,False
3166,1597,92,2025-11-30,referral,none,False
3167,500,221,2026-02-03,referral,none,False
3168,1243,8,2026-07-16,ads,none,False
3169,127,80,2026-04-05,organic,none,False
3170,1012,300,2026-03-14,referral,none,False
3171,70,278,2026-03-15,ads,none,False
3172,924,194,2024-10-04,promo,none,False
3173,1169,50,2025-05-27,organic,none,False
3174,137,16,2026-06-18,promo,none,False
3175,964,178,2026-06-15,promo,none,False
3176,1451,34,2026-03-25,referral,none,False
3177,1327,92,2025-08-15,ads,none,False
3178,1243,288,2026-07-30,organic,none,False
3179,418,237,2025-05-29,organic,none,False
3180,1214,165,2026-07-17,organic,none,False
3181,1131,141,2026-01-19,organic,none,False
3182,1152,16,2025-09-28,ads,none,False
3183,856,69,2025-09-15,promo,none,False
3184,1804,120,2026-07-03,referral,none,False
3185,1340,200,2026-07-14,ads,none,False
3186,676,69,2025-12-15,referral,none,False
3187,1804,40,2026-04-09,organic,none,False
3188,843,123,2026-07-05,ads,none,False
3189,179,216,2026-06-30,promo,none,False
3190,1763,150,2025-10-28,promo,none,False
3191,389,32,2026-07-16,promo,none,False
3192,1360,252,2026-04-05,referral,none,False
3193,1187,139,2026-06-30,ads,none,False
3194,787,90,2026-07-29,promo,none,False
3195,826,117,2025-07-29,promo,none,False
3196,306,256,2025-03-17,referral,none,False
3197,1149,118,2025-02-26,referral,none,False
3198,23,213,2025-04-09,organic,none,False
3199,1861,49,2026-07-18,organic,none,False
3200,1384,185,2026-01-16,organic,none,False
3201,1672,105,2025-03-07,ads,none,False
3202,525,102,2025-11-22,promo,none,False
3203,1466,74,2026-05-03,promo,none,False
3204,1775,204,2026-06-04,referral,none,False
3205,491,69,2025-09-10,ads,none,False
3206,1943,242,2026-02-18,promo,none,False
3207,976,193,2026-03-19,organic,none,False
3208,1474,121,2026-03-05,promo,none,False
3209,122,280,2026-06-17,ads,none,False
3210,1297,58,2025-09-24,organic,none,False
3211,193,215,2026-01-12,ads,none,False
3212,530,119,2025-07-30,referral,none,False
3213,1682,26,2026-06-02,organic,none,False
3214,558,15,2025-12-29,ads,none,False
3215,103,300,2026-06-08,organic,none,False
3216,195,33,2026-07-05,organic,none,False
3217,1623,65,2026-06-24,referral,none,False
3218,1429,65,2026-05-06,organic,none,False
3219,1930,77,2025-11-15,organic,none,False
3220,643,255,2025-04-26,organic,none,False
3221,386,156,2025-04-22,referral,none,False
3222,1117,58,2026-06-29,organic,none,False
3223,654,12,2026-03-01,promo,none,False
3224,157,49,2026-03-20,ads,none,False
3225,186,56,2026-03-25,organic,none,False
3226,1952,143,2025-12-30,organic,none,False
3227,1683,228,2026-02-28,referral,none,False
3228,341,64,2025-08-17,promo,none,False
3229,972,245,2026-07-28,ads,none,False
3230,430,84,2025-09-10,organic,none,False
3231,907,178,2026-07-08,organic,none,False
3232,2000,171,2026-03-03,referral,none,False
3233,1555,154,2025-12-18,promo,none,False
3234,443,175,2026-01-05,ads,none,False
3235,1627,26,2026-06-01,organic,none,False
3236,305,117,2025-09-14,promo,none,False
3237,757,294,2026-06-16,promo,none,False
3238,1677,160,2026-05-08,organic,none,False
3239,403,241,2026-05-18,organic,none,False
3240,1358,207,2024-12-06,ads,none,False
3241,67,120,2026-07-22,organic,none,False
3242,1715,123,2026-02-21,ads,none,False
3243,1182,36,2026-06-26,referral,none,False
3244,108,108,2026-07-21,organic,none,False
3245,391,255,2026-06-16,organic,enrollment_before_registration,False
3246,808,207,2026-05-08,ads,none,False
3247,80,160,2026-04-25,referral,none,False
3248,1295,243,2026-06-25,organic,none,False
3249,1823,95,2026-05-31,referral,none,False
3250,990,86,2026-05-17,referral,none,False
3251,1003,152,2024-03-23,referral,none,False
3252,1903,275,2025-01-03,promo,none,False
3253,386,271,2025-11-13,promo,none,False
3254,1436,74,2026-06-20,ads,none,False
3255,1861,91,2025-10-26,ads,none,False
3256,1533,218,2024-07-29,promo,none,False
3257,246,1,2025-12-31,ads,none,False
3258,1698,233,2026-03-25,referral,none,False
3259,1407,90,2026-06-08,promo,none,False
3260,1616,284,2026-05-15,referral,none,False
3261,1415,156,2026-07-27,referral,none,False
3262,1378,221,2025-09-29,ads,none,False
3263,570,96,2025-06-13,organic,none,False
3264,515,269,2025-12-25,ads,none,False
3265,1458,112,2026-01-21,organic,none,False
3266,914,175,2026-04-05,promo,enrollment_before_registration,False
3267,256,172,2026-07-16,ads,none,False
3268,895,56,2026-04-03,promo,none,False
