progress_id,enrollment_id,module_id,access_date,access_timestamp,status,time_spent_minutes,completion_date,completion_timestamp,has_access_time,time_spent_flag
2388,549,951,2026-07-12,2026-07-12 21:07:35,completed,17.0,2026-07-12,2026-07-12 21:24:35,True,normal
2389,549,952,2026-07-22,2026-07-22 22:30:20,completed,39.0,2026-07-22,2026-07-22 23:09:20,True,normal
2390,549,953,2026-07-26,2026-07-26 19:47:43,completed,11.0,2026-07-26,2026-07-26 19:58:43,True,normal
2391,549,954,2026-07-27,2026-07-27 01:00:35,completed,54.0,2026-07-27,2026-07-27 01:54:35,True,normal
2392,549,955,2026-08-04,2026-08-04 19:31:51,completed,27.0,2026-08-04,2026-08-04 19:58:51,True,normal
2393,549,956,2026-08-08,2026-08-08 10:34:51,completed,56.0,2026-08-08,2026-08-08 11:30:51,True,normal
2394,549,957,2026-08-16,2026-08-16 20:50:40,completed,22.0,2026-08-16,2026-08-16 21:12:40,True,normal
2395,551,2416,2026-03-23,2026-03-23 13:36:26,completed,19.0,2026-03-23,2026-03-23 13:55:26,True,normal
2396,551,2417,2026-03-26,2026-03-26 22:09:50,completed,38.0,2026-03-26,2026-03-26 22:47:50,True,normal
2397,551,2418,2026-04-01,2026-04-01 08:59:04,completed,14.0,2026-04-01,2026-04-01 09:13:04,True,normal
2398,551,2419,2026-04-03,2026-04-03 19:40:31,completed,12.0,2026-04-03,2026-04-03 19:52:31,True,normal
2399,551,2420,2026-04-08,2026-04-08 08:18:00,completed,60.0,2026-04-08,2026-04-08 09:18:00,True,normal
2400,551,2421,2026-04-18,2026-04-18 14:48:26,completed,,2026-04-18,2026-04-18 14:53:26,True,was_negative
2401,551,2422,2026-04-28,2026-04-28 07:22:37,completed,13.0,2026-04-28,2026-04-28 07:35:37,True,normal
2402,551,2423,2026-05-01,2026-05-01 03:34:48,completed,32.0,2026-05-01,2026-05-01 04:06:48,True,normal
2403,551,2424,2026-05-06,2026-05-06 08:48:19,completed,59.0,2026-05-06,2026-05-06 09:47:19,True,normal
2404,552,997,2026-07-15,2026-07-15 20:33:22,completed,50.0,2026-07-15,2026-07-15 21:23:22,True,normal
2405,552,998,2026-07-19,2026-07-19 16:57:41,completed,59.0,2026-07-19,2026-07-19 17:56:41,True,normal
2406,552,999,2026-07-26,2026-07-26 15:16:16,in_progress,20.0,,,True,normal
2407,553,1440,2026-06-23,2026-06-23 20:11:21,completed,52.0,2026-06-23,2026-06-23 21:03:21,True,normal
2408,553,1441,2026-06-30,2026-06-30 19:10:05,completed,28.0,2026-06-30,2026-06-30 19:38:05,True,normal
2409,553,1442,2026-07-08,2026-07-08 16:52:04,completed,44.0,2026-07-08,2026-07-08 17:36:04,True,normal
2410,554,1115,2026-08-10,2026-08-10 16:37:55,completed,43.0,2026-08-10,2026-08-10 17:20:55,True,normal
2411,554,1116,2026-08-20,2026-08-20 20:01:58,in_progress,15.0,,,True,normal
2412,554,1117,2026-09-10,2026-09-10 19:24:20,in_progress,27.0,,,True,normal
2413,554,1118,2026-09-22,2026-09-22 12:19:59,in_progress,22.0,,,True,normal
2414,554,1119,2026-10-08,2026-10-08 08:08:12,in_progress,60.0,,,True,normal
2415,555,170,2025-09-25,2025-09-25 14:12:23,completed,19.0,2025-09-25,2025-09-25 14:31:23,True,normal
2416,555,171,2025-09-28,2025-09-28 21:20:59,completed,52.0,2025-09-28,2025-09-28 22:12:59,True,normal
2417,555,172,2025-10-07,2025-10-07 17:51:10,completed,58.0,2025-10-07,2025-10-07 18:49:10,True,normal
2418,555,173,2025-10-08,2025-10-08 19:35:31,completed,30.0,2025-10-08,2025-10-08 20:05:31,True,normal
2419,556,2051,2026-04-29,2026-04-29 21:50:30,completed,18.0,2026-04-29,2026-04-29 22:08:30,True,normal
2420,556,2052,2026-05-06,2026-05-06 19:14:37,completed,49.0,2026-05-06,2026-05-06 20:03:37,True,normal
2421,557,1681,2026-02-21,2026-02-21 15:42:36,completed,17.0,2026-02-21,2026-02-21 15:59:36,True,normal
2422,557,1682,2026-03-01,2026-03-01 22:50:56,completed,37.0,2026-03-01,2026-03-01 23:27:56,True,normal
2423,557,1683,2026-03-11,2026-03-11 15:02:28,completed,54.0,2026-03-11,2026-03-11 15:56:28,True,normal
2424,557,1684,2026-03-20,2026-03-20 22:49:47,completed,14.0,2026-03-20,2026-03-20 23:03:47,True,normal
2425,558,737,2026-05-09,2026-05-09 16:09:25,completed,38.0,2026-05-09,2026-05-09 16:47:25,True,normal
2426,558,738,2026-05-16,2026-05-16 11:01:21,completed,61.0,2026-05-16,2026-05-16 12:02:21,True,normal
2427,558,739,2026-05-26,2026-05-26 19:04:29,completed,20.0,2026-05-26,2026-05-26 19:24:29,True,normal
2428,558,740,2026-05-29,2026-05-29 22:50:28,completed,7.0,2026-05-29,2026-05-29 22:57:28,True,normal
2429,558,741,2026-06-08,2026-06-08 22:50:54,completed,19.0,2026-06-08,2026-06-08 23:09:54,True,normal
2430,558,742,2026-06-15,2026-06-15 13:31:21,completed,7.0,2026-06-15,2026-06-15 13:38:21,True,normal
2431,560,1301,2026-08-04,2026-08-04 20:30:09,completed,17.0,2026-08-04,2026-08-04 20:47:09,True,normal
2432,560,1302,2026-08-07,2026-08-07 20:01:22,completed,27.0,2026-08-07,2026-08-07 20:28:22,True,normal
2433,561,602,2025-04-22,2025-04-22 11:49:08,completed,44.0,2025-04-22,2025-04-22 12:33:08,True,normal
2434,561,603,2025-04-27,2025-04-27 14:01:52,completed,24.0,2025-04-27,2025-04-27 14:25:52,True,normal
2435,561,604,2025-05-04,2025-05-04 11:28:36,completed,74.0,2025-05-04,2025-05-04 12:42:36,True,normal
2436,561,605,2025-05-12,2025-05-12 22:46:36,completed,60.0,2025-05-12,2025-05-12 23:46:36,True,normal
2437,561,606,2025-05-13,2025-05-13 12:55:56,completed,19.0,2025-05-13,2025-05-13 13:14:56,True,normal
2438,561,607,2025-05-16,2025-05-16 19:33:13,completed,19.0,2025-05-16,2025-05-16 19:52:13,True,normal
2439,561,608,2025-05-24,2025-05-24 09:55:27,completed,70.0,2025-05-24,2025-05-24 11:05:27,True,normal
2440,561,609,2025-06-01,2025-06-01 09:34:25,completed,11.0,2025-06-01,2025-06-01 09:45:25,True,normal
2441,561,610,2025-06-11,2025-06-11 19:23:59,completed,36.0,2025-06-11,2025-06-11 19:59:59,True,normal
2442,561,611,2025-06-16,2025-06-16 22:50:20,completed,9.0,2025-06-16,2025-06-16 22:59:20,True,normal
2443,561,612,2025-06-16,2025-06-16 20:56:28,completed,31.0,2025-06-16,2025-06-16 21:27:28,True,normal
2444,562,1429,2025-05-17,2025-05-17 16:51:47,completed,18.0,2025-05-17,2025-05-17 17:09:47,True,normal
2445,562,1430,2025-05-26,2025-05-26 04:34:58,completed,28.0,2025-05-26,2025-05-26 05:02:58,True,normal
2446,562,1431,2025-05-31,2025-05-31 14:48:23,completed,71.0,2025-05-31,2025-05-31 15:59:23,True,normal
2447,563,108,2026-02-17,2026-02-17 08:50:18,completed,48.0,2026-02-17,2026-02-17 09:38:18,True,normal
2448,563,109,2026-02-17,2026-02-17 22:19:37,completed,10.0,2026-02-17,2026-02-17 22:29:37,True,normal
2449,563,110,2026-02-23,2026-02-23 08:49:43,completed,31.0,2026-02-23,2026-02-23 09:20:43,True,normal
2450,563,111,2026-02-24,2026-02-24 22:05:14,completed,33.0,2026-02-24,2026-02-24 22:38:14,True,normal
2451,564,923,2025-08-25,2025-08-25 06:02:55,completed,65.0,2025-08-25,2025-08-25 07:07:55,True,normal
2452,564,924,2025-08-30,2025-08-30 16:37:08,completed,42.0,2025-08-30,2025-08-30 17:19:08,True,normal
2453,564,925,2025-09-06,2025-09-06 15:43:02,completed,46.0,2025-09-06,2025-09-06 16:29:02,True,normal
2454,564,926,2025-09-12,2025-09-12 20:21:27,completed,59.0,2025-09-12,2025-09-12 21:20:27,True,normal
2455,564,927,2025-09-22,2025-09-22 22:14:50,completed,63.0,2025-09-22,2025-09-22 23:17:50,True,normal
2456,565,163,2026-06-19,2026-06-19 22:19:23,completed,43.0,2026-06-19,2026-06-19 23:02:23,True,normal
2457,565,164,2026-06-27,2026-06-27 05:46:14,completed,20.0,2026-06-27,2026-06-27 06:06:14,True,normal
2458,565,165,2026-06-28,2026-06-28 21:42:11,completed,37.0,2026-06-28,2026-06-28 22:19:11,True,normal
2459,565,166,2026-07-08,2026-07-08 20:45:26,completed,15.0,2026-07-08,2026-07-08 21:00:26,True,normal
2460,565,167,2026-07-11,2026-07-11 05:02:16,completed,14.0,2026-07-11,2026-07-11 05:16:16,True,normal
2461,565,168,2026-07-20,2026-07-20 03:44:55,completed,67.0,2026-07-20,2026-07-20 04:51:55,True,normal
2462,565,169,2026-07-28,2026-07-28 21:31:40,completed,55.0,2026-07-28,2026-07-28 22:26:40,True,normal
2463,566,814,2026-07-27,2026-07-27 20:28:13,completed,12.0,2026-07-27,2026-07-27 20:40:13,True,normal
2464,568,1842,2026-07-08,2026-07-08 22:06:14,completed,9.0,2026-07-08,2026-07-08 22:15:14,True,normal
2465,568,1843,2026-07-18,2026-07-18 08:11:35,completed,49.0,2026-07-18,2026-07-18 09:00:35,True,normal
2466,568,1844,2026-07-22,2026-07-22 18:09:23,in_progress,15.0,,,True,normal
2467,568,1845,2026-07-28,2026-07-28 09:25:37,completed,17.0,2026-07-28,2026-07-28 09:42:37,True,normal
2468,568,1846,2026-08-12,2026-08-12 22:37:22,completed,40.0,2026-08-12,2026-08-12 23:17:22,True,normal
2469,568,1847,2026-09-04,2026-09-04 06:03:40,completed,65.0,2026-09-04,2026-09-04 07:08:40,True,normal
2470,568,1848,2026-09-23,2026-09-23 12:14:05,completed,54.0,2026-09-23,2026-09-23 13:08:05,True,normal
2471,568,1849,2026-10-11,2026-10-11 09:52:05,in_progress,51.0,,,True,normal
2472,568,1850,2026-10-22,2026-10-22 22:16:49,completed,50.0,2026-10-22,2026-10-22 23:06:49,True,normal
2473,568,1851,2026-10-30,2026-10-30 20:47:40,completed,23.0,2026-10-30,2026-10-30 21:10:40,True,normal
2474,569,1853,2026-04-08,2026-04-08 20:53:36,completed,20.0,2026-04-08,2026-04-08 21:13:36,True,normal
2475,569,1854,2026-04-14,2026-04-14 19:16:38,completed,75.0,2026-04-14,2026-04-14 20:31:38,True,normal
2476,569,1855,2026-04-30,2026-04-30 21:28:15,in_progress,62.0,,,True,normal
2477,569,1856,2026-05-13,2026-05-13 19:26:00,completed,67.0,2026-05-13,2026-05-13 20:33:00,True,normal
2478,569,1857,2026-05-31,2026-05-31 10:48:57,completed,48.0,2026-05-31,2026-05-31 11:36:57,True,normal
2479,569,1858,2026-06-08,2026-06-08 13:20:22,completed,52.0,2026-06-08,2026-06-08 14:12:22,True,normal
2480,569,1859,2026-06-13,2026-06-13 17:53:05,completed,45.0,2026-06-13,2026-06-13 18:38:05,True,normal
2481,570,2408,2026-01-23,2026-01-23 07:00:36,completed,43.0,2026-01-23,2026-01-23 07:43:36,True,normal
2482,570,2409,2026-01-27,2026-01-27 20:49:09,completed,39.0,2026-01-27,2026-01-27 21:28:09,True,normal
2483,570,2410,2026-02-01,2026-02-01 12:34:32,completed,,2026-02-01,2026-02-01 12:59:32,True,was_negative
2484,570,2411,2026-02-05,2026-02-05 10:00:28,completed,41.0,2026-02-05,2026-02-05 10:41:28,True,normal
2485,570,2412,2026-02-06,2026-02-06 13:44:42,completed,22.0,2026-02-06,2026-02-06 14:06:42,True,normal
2486,570,2413,2026-02-15,2026-02-15 08:50:15,completed,21.0,2026-02-15,2026-02-15 09:11:15,True,normal
2487,570,2414,2026-02-22,2026-02-22 09:26:08,completed,17.0,2026-02-22,2026-02-22 09:43:08,True,normal
2488,570,2415,2026-02-28,2026-02-28 16:58:32,completed,79.0,2026-02-28,2026-02-28 18:17:32,True,normal
2489,572,1406,2025-10-04,2025-10-04 17:48:18,completed,63.0,2025-10-04,2025-10-04 18:51:18,True,normal
2490,572,1407,2025-10-06,2025-10-06 20:12:50,completed,32.0,2025-10-06,2025-10-06 20:44:50,True,normal
2491,572,1408,2025-10-12,2025-10-12 14:55:53,completed,19.0,2025-10-12,2025-10-12 15:14:53,True,normal
2492,572,1409,2025-10-18,2025-10-18 20:56:00,completed,47.0,2025-10-18,2025-10-18 21:43:00,True,normal
2493,572,1410,2025-10-23,2025-10-23 19:32:13,in_progress,17.0,,,True,normal
2494,573,1967,2026-01-12,2026-01-12 21:13:55,completed,43.0,2026-01-12,2026-01-12 21:56:55,True,normal
2495,573,1968,2026-01-19,2026-01-19 13:58:13,completed,52.0,2026-01-19,2026-01-19 14:50:13,True,normal
2496,573,1969,2026-01-27,2026-01-27 20:50:42,completed,22.0,2026-01-27,2026-01-27 21:12:42,True,normal
2497,573,1970,,,completed,70.0,2026-01-28,2026-01-28 19:44:52,False,normal
2498,573,1971,2026-01-31,2026-01-31 21:55:38,completed,42.0,2026-01-31,2026-01-31 22:37:38,True,normal
2499,573,1972,2026-02-08,2026-02-08 16:55:23,completed,54.0,2026-02-08,2026-02-08 17:49:23,True,normal
2500,573,1973,2026-02-09,2026-02-09 22:57:15,completed,68.0,2026-02-09,2026-02-10 00:05:15,True,normal
2501,573,1974,2026-02-17,2026-02-17 12:51:05,completed,26.0,2026-02-17,2026-02-17 13:17:05,True,normal
2502,573,1975,2026-02-26,2026-02-26 16:27:00,completed,23.0,2026-02-26,2026-02-26 16:50:00,True,normal
2503,573,1976,2026-02-28,2026-02-28 06:25:02,completed,14.0,2026-02-28,2026-02-28 06:39:02,True,normal
2504,573,1977,2026-03-06,2026-03-06 21:19:55,completed,34.0,2026-03-06,2026-03-06 21:53:55,True,normal
2505,574,38,2024-09-19,2024-09-19 08:50:35,completed,34.0,2024-09-19,2024-09-19 09:24:35,True,normal
2506,574,39,2024-09-21,2024-09-21 22:06:50,completed,57.0,2024-09-21,2024-09-21 23:03:50,True,normal
2507,574,40,2024-09-26,2024-09-26 07:33:18,completed,22.0,2024-09-26,2024-09-26 07:55:18,True,normal
2508,574,41,2024-10-01,2024-10-01 19:41:01,completed,38.0,2024-10-01,2024-10-01 20:19:01,True,normal
2509,575,1186,2026-07-16,2026-07-16 19:22:11,completed,85.0,2026-07-16,2026-07-16 20:47:11,True,normal
2510,575,1187,2026-07-22,2026-07-22 16:34:13,completed,57.0,2026-07-22,2026-07-22 17:31:13,True,normal
2511,575,1188,2026-07-23,2026-07-23 21:59:10,completed,17.0,2026-07-23,2026-07-23 22:16:10,True,normal
2512,575,1189,2026-07-23,2026-07-23 19:29:05,completed,19.0,2026-07-23,2026-07-23 19:48:05,True,normal
2513,577,2429,2026-08-04,2026-08-04 10:58:03,completed,10.0,2026-08-04,2026-08-04 11:08:03,True,normal
2514,577,2430,2026-08-14,2026-08-14 06:00:40,completed,33.0,2026-08-14,2026-08-14 06:33:40,True,normal
2515,577,2431,2026-08-24,2026-08-24 13:41:28,completed,45.0,2026-08-24,2026-08-24 14:26:28,True,normal
2516,578,1383,2026-02-22,2026-02-22 14:34:07,completed,23.0,2026-02-22,2026-02-22 14:57:07,True,normal
2517,578,1384,2026-02-24,2026-02-24 12:08:36,completed,56.0,2026-02-24,2026-02-24 13:04:36,True,normal
2518,578,1385,2026-03-06,2026-03-06 12:07:18,completed,11.0,2026-03-06,2026-03-06 12:18:18,True,normal
2519,578,1386,2026-03-16,2026-03-16 22:18:31,completed,42.0,2026-03-16,2026-03-16 23:00:31,True,normal
2520,578,1387,2026-03-21,2026-03-21 14:25:50,completed,11.0,2026-03-21,2026-03-21 14:36:50,True,normal
2521,578,1388,2026-03-30,2026-03-30 07:52:40,completed,16.0,2026-03-30,2026-03-30 08:08:40,True,normal
2522,578,1389,2026-04-08,2026-04-08 18:38:53,in_progress,22.0,,,True,normal
2523,579,2118,2024-11-28,2024-11-28 20:17:53,completed,44.0,2024-11-28,2024-11-28 21:01:53,True,normal
2524,579,2119,2024-12-06,2024-12-06 02:47:31,in_progress,11.0,,,True,normal
2525,580,2281,2025-05-01,2025-05-01 09:40:56,in_progress,32.0,,,True,normal
2526,580,2282,2025-05-11,2025-05-11 00:12:13,completed,18.0,2025-05-11,2025-05-11 00:30:13,True,normal
2527,580,2283,2025-05-25,2025-05-25 09:05:19,completed,49.0,2025-05-25,2025-05-25 09:54:19,True,normal
2528,580,2284,,,completed,21.0,2025-05-30,2025-05-30 22:41:11,False,normal
2529,580,2285,2025-06-15,2025-06-15 06:36:13,completed,24.0,2025-06-15,2025-06-15 07:00:13,True,normal
2530,580,2286,2025-06-30,2025-06-30 21:14:14,completed,39.0,2025-06-30,2025-06-30 21:53:14,True,normal
2531,580,2287,2025-07-06,2025-07-06 09:00:04,completed,20.0,2025-07-06,2025-07-06 09:20:04,True,normal
2532,580,2288,2025-07-31,2025-07-31 13:58:47,completed,43.0,2025-07-31,2025-07-31 14:41:47,True,normal
2533,580,2289,2025-08-13,2025-08-13 15:35:04,completed,97.0,2025-08-13,2025-08-13 17:12:04,True,normal
2534,580,2290,2025-09-07,2025-09-07 11:49:28,in_progress,12.0,,,True,normal
2535,580,2291,2025-09-17,2025-09-17 12:38:23,completed,36.0,2025-09-17,2025-09-17 13:14:23,True,normal
2536,582,1159,2025-08-07,2025-08-07 22:09:45,completed,33.0,2025-08-07,2025-08-07 22:42:45,True,normal
2537,582,1160,2025-08-15,2025-08-15 23:03:25,completed,13.0,2025-08-15,2025-08-15 23:16:25,True,normal
2538,582,1161,2025-08-21,2025-08-21 10:12:23,completed,43.0,2025-08-21,2025-08-21 10:55:23,True,normal
2539,582,1162,2025-08-28,2025-08-28 20:23:30,completed,33.0,2025-08-28,2025-08-28 20:56:30,True,normal
2540,582,1163,2025-09-02,2025-09-02 19:43:39,completed,62.0,2025-09-02,2025-09-02 20:45:39,True,normal
2541,582,1164,2025-09-09,2025-09-09 14:25:07,completed,24.0,2025-09-09,2025-09-09 14:49:07,True,normal
2542,582,1165,2025-09-16,2025-09-16 22:38:51,completed,38.0,2025-09-16,2025-09-16 23:16:51,True,normal
2543,582,1166,2025-09-22,2025-09-22 12:30:06,completed,43.0,2025-09-22,2025-09-22 13:13:06,True,normal
2544,582,1167,2025-09-23,2025-09-23 21:07:10,completed,39.0,2025-09-23,2025-09-23 21:46:10,True,normal
2545,582,1168,2025-10-01,2025-10-01 13:26:28,completed,12.0,2025-10-01,2025-10-01 13:38:28,True,normal
2546,582,1169,2025-10-11,2025-10-11 21:30:57,completed,63.0,2025-10-11,2025-10-11 22:33:57,True,normal
2547,583,2133,2026-03-11,2026-03-11 18:38:20,completed,180.0,2026-03-11,2026-03-12 04:58:20,True,was_extreme_outlier
2548,583,2134,2026-03-16,2026-03-16 19:52:00,completed,96.0,2026-03-16,2026-03-16 21:28:00,True,normal
2549,583,2135,2026-03-16,2026-03-16 22:25:56,in_progress,53.0,,,True,normal
2550,584,1650,2026-07-23,2026-07-23 08:43:08,completed,52.0,2026-07-23,2026-07-23 09:35:08,True,normal
2551,584,1651,2026-07-31,2026-07-31 19:53:41,in_progress,61.0,,,True,normal
2552,585,1570,2025-07-12,2025-07-12 11:53:27,completed,37.0,2025-07-12,2025-07-12 12:30:27,True,normal
2553,585,1571,2025-07-12,2025-07-12 20:41:59,completed,31.0,2025-07-12,2025-07-12 21:12:59,True,normal
2554,585,1572,2025-07-17,2025-07-17 17:03:45,completed,13.0,2025-07-17,2025-07-17 17:16:45,True,normal
2555,585,1573,2025-07-24,2025-07-24 22:04:07,completed,44.0,2025-07-24,2025-07-24 22:48:07,True,normal
2556,586,400,2026-01-11,2026-01-11 20:53:07,completed,42.0,2026-01-11,2026-01-11 21:35:07,True,normal
2557,587,1747,2024-10-27,2024-10-27 21:33:09,completed,63.0,2024-10-27,2024-10-27 22:36:09,True,normal
2558,587,1748,2024-10-31,2024-10-31 09:04:50,completed,22.0,2024-10-31,2024-10-31 09:26:50,True,normal
2559,587,1749,2024-11-19,2024-11-19 22:38:51,completed,20.0,2024-11-19,2024-11-19 22:58:51,True,normal
2560,587,1750,2024-12-12,2024-12-12 22:27:25,completed,53.0,2024-12-12,2024-12-12 23:20:25,True,normal
2561,587,1751,2024-12-17,2024-12-17 13:48:59,completed,16.0,2024-12-17,2024-12-17 14:04:59,True,normal
2562,588,174,2026-06-23,2026-06-23 06:20:41,completed,,2026-06-23,2026-06-23 06:34:41,True,was_negative
2563,588,175,2026-07-18,2026-07-18 16:59:14,completed,30.0,2026-07-18,2026-07-18 17:29:14,True,normal
2564,588,176,,,completed,34.0,2026-07-30,2026-07-30 21:22:43,False,normal
2565,588,177,2026-08-17,2026-08-17 19:27:36,completed,25.0,2026-08-17,2026-08-17 19:52:36,True,normal
2566,589,2314,2025-09-16,2025-09-16 21:14:00,completed,12.0,2025-09-16,2025-09-16 21:26:00,True,normal
2567,589,2315,2025-09-26,2025-09-26 13:18:31,completed,29.0,2025-09-26,2025-09-26 13:47:31,True,normal
2568,589,2316,2025-10-03,2025-10-03 12:41:53,completed,17.0,2025-10-03,2025-10-03 12:58:53,True,normal
2569,589,2317,2025-10-12,2025-10-12 15:02:06,completed,57.0,2025-10-12,2025-10-12 15:59:06,True,normal
2570,589,2318,2025-10-20,2025-10-20 22:53:15,completed,67.0,2025-10-20,2025-10-21 00:00:15,True,normal
2571,589,2319,2025-10-27,2025-10-27 12:00:50,completed,81.0,2025-10-27,2025-10-27 13:21:50,True,normal
2572,589,2320,2025-11-03,2025-11-03 19:39:25,in_progress,30.0,,,True,normal
2573,590,288,2026-06-02,2026-06-02 10:01:20,completed,43.0,2026-06-02,2026-06-02 10:44:20,True,normal
2574,590,289,2026-06-12,2026-06-12 15:58:36,completed,43.0,2026-06-12,2026-06-12 16:41:36,True,normal
2575,590,290,2026-06-13,2026-06-13 09:25:32,completed,39.0,2026-06-13,2026-06-13 10:04:32,True,normal
2576,590,291,2026-06-16,2026-06-16 20:11:18,completed,16.0,2026-06-16,2026-06-16 20:27:18,True,normal
2577,590,292,2026-06-26,2026-06-26 22:02:51,completed,32.0,2026-06-26,2026-06-26 22:34:51,True,normal
2578,590,293,2026-07-06,2026-07-06 20:57:39,completed,39.0,2026-07-06,2026-07-06 21:36:39,True,normal
2579,591,525,2025-09-19,2025-09-19 09:42:52,completed,40.0,2025-09-19,2025-09-19 10:22:52,True,normal
2580,591,526,2025-10-10,2025-10-10 21:56:10,completed,64.0,2025-10-10,2025-10-10 23:00:10,True,normal
2581,591,527,2025-10-15,2025-10-15 14:52:44,completed,66.0,2025-10-15,2025-10-15 15:58:44,True,normal
2582,591,528,2025-10-24,2025-10-24 19:27:11,completed,81.0,2025-10-24,2025-10-24 20:48:11,True,normal
2583,592,23,2025-12-29,2025-12-29 19:45:31,completed,44.0,2025-12-29,2025-12-29 20:29:31,True,normal
2584,592,24,2026-01-01,2026-01-01 20:55:16,completed,8.0,2026-01-01,2026-01-01 21:03:16,True,normal
2585,592,25,2026-01-02,2026-01-02 12:02:28,completed,20.0,2026-01-02,2026-01-02 12:22:28,True,normal
2586,594,642,2026-01-26,2026-01-26 20:39:18,completed,39.0,2026-01-26,2026-01-26 21:18:18,True,normal
2587,594,643,2026-01-26,2026-01-26 23:08:42,completed,39.0,2026-01-26,2026-01-26 23:47:42,True,normal
2588,594,644,2026-01-31,2026-01-31 16:58:00,completed,64.0,2026-01-31,2026-01-31 18:02:00,True,normal
2589,594,645,2026-02-09,2026-02-09 21:35:31,completed,19.0,2026-02-09,2026-02-09 21:54:31,True,normal
2590,594,646,2026-02-18,2026-02-18 21:31:13,completed,16.0,2026-02-18,2026-02-18 21:47:13,True,normal
2591,594,647,2026-02-23,2026-02-23 21:06:27,completed,80.0,2026-02-23,2026-02-23 22:26:27,True,normal
2592,594,648,2026-02-24,2026-02-24 12:06:06,completed,13.0,2026-02-24,2026-02-24 12:19:06,True,normal
2593,594,649,2026-03-06,2026-03-06 07:01:30,completed,39.0,2026-03-06,2026-03-06 07:40:30,True,normal
2594,594,650,2026-03-11,2026-03-11 11:16:25,completed,60.0,2026-03-11,2026-03-11 12:16:25,True,normal
2595,594,651,2026-03-15,2026-03-15 20:45:46,completed,10.0,2026-03-15,2026-03-15 20:55:46,True,normal
2596,594,652,2026-03-17,2026-03-17 09:14:54,completed,78.0,2026-03-17,2026-03-17 10:32:54,True,normal
2597,594,653,2026-03-17,2026-03-17 19:20:56,completed,50.0,2026-03-17,2026-03-17 20:10:56,True,normal
2598,596,1186,,,completed,50.0,2026-07-04,2026-07-04 21:05:30,False,normal
